out,row_names
47,GBAA4584
47,GBAA4698
47,GBAA4864
47,GBAA5004
47,GBAA5005
47,GBAA5050
47,GBAA5051
47,GBAA5145
47,GBAA5200
47,GBAA5211
47,GBAA5239
47,GBAA5240
47,GBAA5558
48,GBAA0168
48,GBAA0169
48,GBAA0286
48,GBAA0287
48,GBAA1062
48,GBAA1079
48,GBAA1836
48,GBAA1949
48,GBAA2114
48,GBAA2270
48,GBAA3481
48,GBAA4482
48,GBAA4735
48,GBAA4736
48,GBAA5271
48,GBAA5276
48,GBAA5659
48,GBAA_PXO1_0007
48,GBAA_PXO1_0008
48,GBAA_PXO1_0010
48,GBAA_PXO1_0011
48,GBAA_PXO1_0012
48,GBAA_PXO1_0013
48,GBAA_PXO1_0014
48,GBAA_PXO1_0016
48,GBAA_PXO1_0017
48,GBAA_PXO1_0026
48,GBAA_PXO1_0029
48,GBAA_PXO1_0039
48,GBAA_PXO1_0047
48,GBAA_PXO1_0051
48,GBAA_PXO1_0052
48,GBAA_PXO1_0060
48,GBAA_PXO1_0061
48,GBAA_PXO1_0062
48,GBAA_PXO1_0065
48,GBAA_PXO1_0066
48,GBAA_PXO1_0075
48,GBAA_PXO1_0079
48,GBAA_PXO1_0084
48,GBAA_PXO1_0086
48,GBAA_PXO1_0087
48,GBAA_PXO1_0088
48,GBAA_PXO1_0089
48,GBAA_PXO1_0090
48,GBAA_PXO1_0095
48,GBAA_PXO1_0099
48,GBAA_PXO1_0100
48,GBAA_PXO1_0102
48,GBAA_PXO1_0104
48,GBAA_PXO1_0114
48,GBAA_PXO1_0116
48,GBAA_PXO1_0118
48,GBAA_PXO1_0129
48,GBAA_PXO1_0147
48,GBAA_PXO1_0148
48,GBAA_PXO1_0202
48,GBAA_PXO1_0203
48,GBAA_PXO1_0204
49,GBAA0170
49,GBAA0171
49,GBAA0284
49,GBAA0366
49,GBAA0403
49,GBAA0739
49,GBAA0740
49,GBAA0741
49,GBAA0885
49,GBAA0898
49,GBAA0926
49,GBAA0927
49,GBAA0928
49,GBAA1064
49,GBAA1094
49,GBAA1097
49,GBAA1098
49,GBAA1099
49,GBAA1122
49,GBAA1352
49,GBAA1373
49,GBAA1374
49,GBAA1375
49,GBAA1376
49,GBAA1377
49,GBAA1588
49,GBAA1809
49,GBAA1817
49,GBAA1855
49,GBAA2026
49,GBAA2076
49,GBAA2077
49,GBAA2136
49,GBAA2192
49,GBAA2193
49,GBAA2194
49,GBAA2195
49,GBAA2196
49,GBAA2197
49,GBAA2268
49,GBAA2269
49,GBAA2396
49,GBAA2468
49,GBAA2735
49,GBAA2743
49,GBAA2868
49,GBAA2869
49,GBAA2870
49,GBAA2967
49,GBAA3140
49,GBAA3141
49,GBAA3142
49,GBAA3143
49,GBAA3144
49,GBAA3145
49,GBAA3146
49,GBAA3147
49,GBAA3153
49,GBAA3155
49,GBAA3193
49,GBAA3305
49,GBAA3333
49,GBAA3586
49,GBAA3677
49,GBAA3694
49,GBAA3739
49,GBAA4098
49,GBAA4212
49,GBAA4221
49,GBAA4300
49,GBAA4316
49,GBAA4320
49,GBAA4322
49,GBAA4327
49,GBAA4382
49,GBAA4577
49,GBAA4670
49,GBAA4671
49,GBAA4810
49,GBAA4867
49,GBAA4868
49,GBAA4869
49,GBAA4870
49,GBAA4956
49,GBAA5090
49,GBAA5091
49,GBAA5101
49,GBAA5102
49,GBAA5162
49,GBAA5268
49,GBAA5269
49,GBAA5270
49,GBAA5345
49,GBAA5346
49,GBAA5444
49,GBAA5497
49,GBAA_PXO1_0113
49,GBAA_PXO1_0166
50,GBAA0173
50,GBAA0174
50,GBAA0175
50,GBAA0276
50,GBAA0606
50,GBAA0633
50,GBAA0634
50,GBAA0761
50,GBAA0868
50,GBAA0950
50,GBAA1014
50,GBAA1022
50,GBAA1281
50,GBAA1310
50,GBAA1397
50,GBAA1462
50,GBAA1553
50,GBAA1561
50,GBAA1574
50,GBAA1608
50,GBAA1821
50,GBAA1867
50,GBAA1882
50,GBAA1925
50,GBAA2060
50,GBAA2116
50,GBAA2184
50,GBAA2323
50,GBAA2323_X
50,GBAA2473
50,GBAA2518
50,GBAA2533
50,GBAA2641
50,GBAA2833
50,GBAA2864
50,GBAA2875
50,GBAA3397
50,GBAA3751
50,GBAA3869
50,GBAA3870
50,GBAA4310
50,GBAA5069
50,GBAA5149
50,GBAA5372
50,GBAA5461
50,GBAA_PXO1_0127
50,GBAA_PXO1_0156
50,GBAA_PXO1_0157
50,GBAA_PXO1_0158
50,GBAA_PXO1_0160
50,GBAA_PXO1_0162
50,GBAA_PXO1_0163
50,GBAA_PXO1_0217
51,GBAA0178
51,GBAA0179
51,GBAA0938
51,GBAA1024
51,GBAA1058
51,GBAA1059
51,GBAA1923
51,GBAA2423
51,GBAA3358
51,GBAA3564
51,GBAA5273
51,GBAA5520
51,GBAA5701
52,GBAA0181
52,GBAA3296
52,GBAA3884
52,GBAA3886
53,GBAA0183
53,GBAA0528
53,GBAA0574
53,GBAA0648
53,GBAA0768
53,GBAA0869
53,GBAA1217
53,GBAA1438
53,GBAA3873
53,GBAA3879
53,GBAA4433
53,GBAA4781
53,GBAA5252
53,GBAA5467
54,GBAA0185
54,GBAA0211
54,GBAA0809
54,GBAA0810
54,GBAA1265
54,GBAA1359
54,GBAA1360
54,GBAA1361
54,GBAA1362
54,GBAA1436
54,GBAA1699
54,GBAA2381
54,GBAA3180
54,GBAA3442
54,GBAA3554
54,GBAA3945
54,GBAA3984
54,GBAA4021
54,GBAA4022
54,GBAA4025
54,GBAA4026
54,GBAA4027
54,GBAA4028
54,GBAA4270
54,GBAA4360
54,GBAA4361
54,GBAA4533
54,GBAA4675
54,GBAA4676
54,GBAA5032
54,GBAA5079
54,GBAA5470
54,GBAA5482
54,GBAA_PXO1_0067
55,GBAA0186
55,GBAA0187
55,GBAA0223
55,GBAA0369
55,GBAA0468
55,GBAA0469
55,GBAA0470
55,GBAA0471
55,GBAA0473
55,GBAA0475
55,GBAA0484
55,GBAA0565
55,GBAA0907
55,GBAA1700
55,GBAA1705
55,GBAA3304
55,GBAA3482
55,GBAA3626
55,GBAA3714
55,GBAA4573
55,GBAA5174
55,GBAA5340
55,GBAA5342
55,GBAA5343
55,GBAA5355
55,GBAA5356
55,GBAA5593
55,GBAA_PXO1_0033
55,GBAA_PXO1_0064
55,GBAA_PXO1_0070
55,GBAA_PXO1_0071
55,GBAA_PXO1_0073
55,GBAA_PXO1_0076
55,GBAA_PXO1_0077
55,GBAA_PXO1_0080
55,GBAA_PXO1_0081
55,GBAA_PXO1_0083
55,GBAA_PXO1_0085
55,GBAA_PXO1_0091
55,GBAA_PXO1_0092
55,GBAA_PXO1_0093
55,GBAA_PXO1_0094
55,GBAA_PXO1_0105
55,GBAA_PXO1_0106
55,GBAA_PXO1_0107
55,GBAA_PXO1_0110
55,GBAA_PXO1_0111
55,GBAA_PXO1_0138
55,GBAA_PXO1_0178
55,GBAA_PXO1_0185
55,GBAA_PXO1_0195
55,GBAA_PXO1_0198
55,GBAA_PXO1_0212
55,GBAA_PXO1_0213
56,GBAA0192
56,GBAA0193
56,GBAA0408
56,GBAA0409
56,GBAA0596
56,GBAA0597
56,GBAA0598
56,GBAA1005
56,GBAA1007
56,GBAA1150
56,GBAA1329
56,GBAA1465
56,GBAA1466
56,GBAA1467
56,GBAA1543
56,GBAA1544
56,GBAA1545
56,GBAA1546
56,GBAA1607
56,GBAA1623
56,GBAA1747
56,GBAA1748
56,GBAA1749
56,GBAA1767
56,GBAA1884
56,GBAA1951
56,GBAA2041
56,GBAA2042
56,GBAA2139
56,GBAA2223
56,GBAA2224
56,GBAA2260
56,GBAA2276
56,GBAA2343
56,GBAA2349
56,GBAA2377
56,GBAA2379
56,GBAA2389
56,GBAA2443
56,GBAA2483
56,GBAA2485
56,GBAA2488
56,GBAA2547
56,GBAA2548
56,GBAA2627
56,GBAA2692
56,GBAA2710
56,GBAA2711
56,GBAA2902
56,GBAA2908
56,GBAA2936
56,GBAA2938
56,GBAA2997
56,GBAA3159
56,GBAA3160
56,GBAA3315
56,GBAA3377
56,GBAA3414
56,GBAA3529
56,GBAA3569
56,GBAA3588
56,GBAA3842
56,GBAA4065
56,GBAA4152
56,GBAA4153
56,GBAA4154
56,GBAA4161
56,GBAA4162
56,GBAA4238
56,GBAA4242
56,GBAA4483
56,GBAA4564
56,GBAA4669
56,GBAA4865
56,GBAA4875
56,GBAA4895
56,GBAA5121
56,GBAA5122
56,GBAA5125
56,GBAA5140
56,GBAA5160
56,GBAA5187
56,GBAA5397
56,GBAA5422
56,GBAA5542
56,GBAA5581
56,GBAA5590
56,GBAA5613
56,GBAA_PXO1_0151
56,GBAA_PXO1_0152
57,GBAA0198
57,GBAA0314
57,GBAA0390
57,GBAA0433
57,GBAA0434
57,GBAA0440
57,GBAA0440_X
57,GBAA0441
57,GBAA0441_X
57,GBAA0442
57,GBAA0443
57,GBAA0448
57,GBAA0459
57,GBAA0465
57,GBAA0505
57,GBAA0506
57,GBAA0507
57,GBAA0508
57,GBAA0537
57,GBAA0552
57,GBAA0594
57,GBAA0946
57,GBAA0947
57,GBAA1031
57,GBAA1107
57,GBAA1160
57,GBAA1261
57,GBAA1338
57,GBAA1477
57,GBAA1769
57,GBAA1824
57,GBAA2023
57,GBAA2024
57,GBAA2151
57,GBAA2334
57,GBAA2376
57,GBAA2429
57,GBAA2513
57,GBAA2617
57,GBAA2624
57,GBAA2854
57,GBAA2857
57,GBAA2879
57,GBAA3024
57,GBAA3061
57,GBAA3138
57,GBAA3272
57,GBAA3287
57,GBAA3495
57,GBAA3520
57,GBAA3640
57,GBAA3761
57,GBAA3772
57,GBAA3774
57,GBAA3787
57,GBAA3815
57,GBAA3817
57,GBAA3903
57,GBAA4081
57,GBAA4082
57,GBAA4095
57,GBAA4118_X
57,GBAA4170
57,GBAA4214
57,GBAA4244
57,GBAA4281
57,GBAA4429
57,GBAA4453
57,GBAA4764
57,GBAA5031
57,GBAA5107
57,GBAA5409
57,GBAA5445
57,GBAA5462
57,GBAA5699
57,GBAA5702
58,GBAA0199
58,GBAA1319
58,GBAA1320
59,GBAA0208
59,GBAA0576
59,GBAA0816
59,GBAA0943
59,GBAA2445
59,GBAA3490
59,GBAA4099
59,GBAA4278
59,GBAA_PXO1_0119
59,GBAA_PXO1_0155
60,GBAA0210
60,GBAA0385
60,GBAA0962
60,GBAA1257
60,GBAA1751
60,GBAA2005
60,GBAA2110
60,GBAA2632
60,GBAA2674
60,GBAA2919
60,GBAA3206
60,GBAA3406
60,GBAA3650
60,GBAA4104
60,GBAA4106
60,GBAA4578
60,GBAA4926
61,GBAA0213
61,GBAA1184
61,GBAA1185
61,GBAA3755
61,GBAA3756
61,GBAA3992
61,GBAA4440
61,GBAA4567
61,GBAA5212
62,GBAA0219
62,GBAA0365
62,GBAA0397
62,GBAA0496
62,GBAA0524
62,GBAA0635
62,GBAA0709
62,GBAA0710
62,GBAA0711
62,GBAA0712
62,GBAA0748
62,GBAA0762
62,GBAA0763
62,GBAA0764
62,GBAA0789
62,GBAA0859
62,GBAA0934
62,GBAA0940
62,GBAA1069
62,GBAA1093
62,GBAA1170
62,GBAA1171
62,GBAA1266
62,GBAA1267
62,GBAA1268
62,GBAA1340
62,GBAA1384
62,GBAA1399
62,GBAA1400
62,GBAA1407
62,GBAA1410
62,GBAA1433
62,GBAA1474
62,GBAA1552
62,GBAA1575
62,GBAA1630
62,GBAA1640
62,GBAA1794
62,GBAA1838
62,GBAA1839
62,GBAA1916
62,GBAA1987
62,GBAA2054
62,GBAA2340
62,GBAA2408
62,GBAA2517
62,GBAA2544
62,GBAA2545
62,GBAA2736
62,GBAA2746
62,GBAA2747
62,GBAA2748
62,GBAA2787
62,GBAA2942
62,GBAA2961
62,GBAA2978
62,GBAA3125
62,GBAA3129
62,GBAA3131
62,GBAA3134
62,GBAA3216
62,GBAA3221
62,GBAA3223
62,GBAA3262
62,GBAA3347
62,GBAA3444
62,GBAA3468
62,GBAA3633
62,GBAA3634
62,GBAA3669
62,GBAA3670
62,GBAA3679
62,GBAA3706
62,GBAA3820
62,GBAA3881
62,GBAA3920
62,GBAA3931
62,GBAA3932
62,GBAA3943
62,GBAA4275
62,GBAA4286
62,GBAA4287
62,GBAA4289
62,GBAA4290
62,GBAA4424
62,GBAA4456
62,GBAA4545
62,GBAA4546
62,GBAA4618
62,GBAA4621
62,GBAA4629
62,GBAA4640
62,GBAA4806
62,GBAA4891
62,GBAA4984
62,GBAA4986
62,GBAA5000
62,GBAA5008
62,GBAA5131
62,GBAA5241
62,GBAA5242
62,GBAA5460
62,GBAA5483
62,GBAA5591
63,GBAA0221
63,GBAA0222
64,GBAA0226
64,GBAA0989
64,GBAA1124
64,GBAA1405
64,GBAA1593
64,GBAA1613
64,GBAA1647
64,GBAA1899
64,GBAA2056
64,GBAA2317
64,GBAA2481
64,GBAA2482
64,GBAA2523
64,GBAA2523_X
64,GBAA2654
64,GBAA2722
64,GBAA2827
64,GBAA3001
64,GBAA3057
64,GBAA3317
64,GBAA3346
64,GBAA3469
64,GBAA3470
64,GBAA3471
64,GBAA3491
64,GBAA3584
64,GBAA4205
64,GBAA5077
64,GBAA_PXO1_0022
65,GBAA0230
65,GBAA0464
65,GBAA0472
65,GBAA0476
65,GBAA0477
65,GBAA0483
65,GBAA0501
65,GBAA0771
65,GBAA0828
65,GBAA0901
65,GBAA1415
65,GBAA1589
65,GBAA1889
65,GBAA1972
65,GBAA2182
65,GBAA2321
65,GBAA2612
65,GBAA2834
65,GBAA2838
65,GBAA2882
65,GBAA2922
65,GBAA2945
65,GBAA3203
65,GBAA3297
65,GBAA3299
65,GBAA3331
65,GBAA3443
65,GBAA3622
65,GBAA3623
65,GBAA3624
65,GBAA3676
65,GBAA3775
65,GBAA3776
65,GBAA3778
65,GBAA3780
65,GBAA3782
65,GBAA3784
65,GBAA3788
65,GBAA3789
65,GBAA3819
65,GBAA3822
65,GBAA3823
65,GBAA3824
65,GBAA3826
65,GBAA3894
65,GBAA4014
65,GBAA4068
65,GBAA4075
65,GBAA4079
65,GBAA4080
65,GBAA4083
65,GBAA4084
65,GBAA4085
65,GBAA4086
65,GBAA4087
65,GBAA4088
65,GBAA4090
65,GBAA4091
65,GBAA4092
65,GBAA4096
65,GBAA4097
65,GBAA4121
65,GBAA4122
65,GBAA4122_X
65,GBAA4124
65,GBAA4125
65,GBAA4801
65,GBAA5081
65,GBAA5243
65,GBAA5325
65,GBAA5362
65,GBAA5363
65,GBAA5453
66,GBAA0231
66,GBAA0232
66,GBAA0233
66,GBAA0234
66,GBAA0235
66,GBAA0393
66,GBAA0394
66,GBAA0906
66,GBAA1123
66,GBAA1353
66,GBAA1722
66,GBAA2265
66,GBAA2266
66,GBAA3000
66,GBAA3795
66,GBAA4441
67,GBAA0239
67,GBAA0509
67,GBAA0510
67,GBAA0965
67,GBAA1289
67,GBAA1295
67,GBAA1819
67,GBAA2121
67,GBAA2393
67,GBAA2394
67,GBAA2649
67,GBAA3032
67,GBAA3369
67,GBAA3408
67,GBAA3575
67,GBAA3687
67,GBAA3688
67,GBAA3689
67,GBAA3690
67,GBAA4210
67,GBAA4394
67,GBAA4928
68,GBAA0240
68,GBAA0429
68,GBAA0553
68,GBAA0560
68,GBAA0706
68,GBAA0707
68,GBAA0731
68,GBAA0876
68,GBAA1039
68,GBAA1082
68,GBAA1264
68,GBAA1305
68,GBAA1398
68,GBAA1484
68,GBAA1485
68,GBAA1619
68,GBAA1620
68,GBAA1637
68,GBAA1754
68,GBAA1827
68,GBAA1864
68,GBAA2065
68,GBAA2068
68,GBAA2072
68,GBAA2111
68,GBAA2256
68,GBAA2318
68,GBAA2350
68,GBAA2352
68,GBAA2353
68,GBAA2354
68,GBAA2400
68,GBAA2401
68,GBAA2404
68,GBAA2405
68,GBAA2410
68,GBAA2495
68,GBAA2519
68,GBAA2534
68,GBAA2550
68,GBAA2551
68,GBAA2553
68,GBAA2564
68,GBAA2565
68,GBAA2566
68,GBAA2574
68,GBAA2577
68,GBAA2583
68,GBAA2584
68,GBAA2585
68,GBAA2648
68,GBAA2650
68,GBAA2651
68,GBAA2671
68,GBAA2675
68,GBAA2676
68,GBAA2689
68,GBAA2691
68,GBAA2723
68,GBAA2725
68,GBAA2726
68,GBAA2760
68,GBAA2807
68,GBAA2808
68,GBAA2809
68,GBAA2824
68,GBAA2972
68,GBAA3008
68,GBAA3060
68,GBAA3110
68,GBAA3170
68,GBAA3194
68,GBAA3275
68,GBAA3284
68,GBAA3294
68,GBAA3310
68,GBAA3312
68,GBAA3313
68,GBAA3314
68,GBAA3330
68,GBAA3368
68,GBAA3374
68,GBAA3407
68,GBAA3467
68,GBAA3502
68,GBAA3505
68,GBAA3514
68,GBAA3539
68,GBAA3553
68,GBAA3572
68,GBAA3573
68,GBAA3574
68,GBAA3649
68,GBAA3734
68,GBAA3760
68,GBAA3812
68,GBAA3853
68,GBAA3972
68,GBAA4019
68,GBAA4020
68,GBAA4149
68,GBAA4579
68,GBAA4580
68,GBAA4592
68,GBAA4593
68,GBAA4655
68,GBAA4768
68,GBAA4834
68,GBAA4896
68,GBAA4918
68,GBAA5123
68,GBAA5132
68,GBAA5184
68,GBAA5203
68,GBAA5204
68,GBAA5565
68,GBAA5587
68,GBAA5606
68,GBAA_PXO1_0143
68,GBAA_PXO1_0205
69,GBAA0241
69,GBAA0367
69,GBAA0368
69,GBAA0599
69,GBAA0655
69,GBAA0679
69,GBAA0680
69,GBAA0708
69,GBAA0801
69,GBAA0818
69,GBAA0961
69,GBAA0977
69,GBAA0985
69,GBAA0993
69,GBAA1083
69,GBAA1140
69,GBAA1331
69,GBAA1396
69,GBAA1461
69,GBAA1463
69,GBAA1622
69,GBAA1636
69,GBAA1745
69,GBAA1774
69,GBAA1849
69,GBAA1850
69,GBAA1851
69,GBAA1852
69,GBAA1948
69,GBAA1969
69,GBAA2001
69,GBAA2006
69,GBAA2069
69,GBAA2070
69,GBAA2071
69,GBAA2112
69,GBAA2148
69,GBAA2153
69,GBAA2154
69,GBAA2166
69,GBAA2231
69,GBAA2235
69,GBAA2338
69,GBAA2432
69,GBAA2522
69,GBAA2524
69,GBAA2527
69,GBAA2537
69,GBAA2538
69,GBAA2539
69,GBAA2552
69,GBAA2576
69,GBAA2580
69,GBAA2586
69,GBAA2588
69,GBAA2623
69,GBAA2652
69,GBAA2673
69,GBAA2693
69,GBAA2694
69,GBAA2695
69,GBAA2707
69,GBAA2719
69,GBAA2720
69,GBAA2733
69,GBAA2777
69,GBAA2844
69,GBAA2860
69,GBAA2883
69,GBAA2884
69,GBAA2890
69,GBAA2937
69,GBAA3007
69,GBAA3056
69,GBAA3058
69,GBAA3059
69,GBAA3065
69,GBAA3108
69,GBAA3109
69,GBAA3166
69,GBAA3270
69,GBAA3295
69,GBAA3356
69,GBAA3383
69,GBAA3387
69,GBAA3465
69,GBAA3466
69,GBAA3501
69,GBAA3504
69,GBAA3519
69,GBAA3527
69,GBAA3570
69,GBAA3609
69,GBAA3644
69,GBAA3911
69,GBAA4218
69,GBAA4249
69,GBAA4294
69,GBAA4295
69,GBAA4425
69,GBAA4586
69,GBAA4904
69,GBAA5119
69,GBAA5120
69,GBAA5259
69,GBAA5472
69,GBAA5532
69,GBAA5533
69,GBAA5534
69,GBAA5535
69,GBAA5536
69,GBAA5537
69,GBAA5538
69,GBAA5539
69,GBAA5540
69,GBAA5541
69,GBAA5588
69,GBAA5589
70,GBAA0242
70,GBAA0311
70,GBAA0325
70,GBAA0326
70,GBAA0327
70,GBAA0361
70,GBAA0488
70,GBAA0489
70,GBAA0530
70,GBAA0549
70,GBAA0554
70,GBAA0556
70,GBAA0557
70,GBAA0604
70,GBAA0650
70,GBAA0651
70,GBAA0652
70,GBAA0691
70,GBAA0887
70,GBAA0936
70,GBAA0937
70,GBAA1002
70,GBAA1018
70,GBAA1085
70,GBAA1091
70,GBAA1129
70,GBAA1131
70,GBAA1153
70,GBAA1198
70,GBAA1271
70,GBAA1326
70,GBAA1327
70,GBAA1328
70,GBAA1348
70,GBAA1354
70,GBAA1355
70,GBAA1414
70,GBAA1416
70,GBAA1417
70,GBAA1418
70,GBAA1419
70,GBAA1420
70,GBAA1421
70,GBAA1422
70,GBAA1423
70,GBAA1424
70,GBAA1425
70,GBAA1426
70,GBAA1427
70,GBAA1428
70,GBAA1429
70,GBAA1430
70,GBAA1431
70,GBAA1432
70,GBAA1488
70,GBAA1631
70,GBAA1632
70,GBAA1634
70,GBAA1635
70,GBAA1724
70,GBAA1853
70,GBAA1854
70,GBAA1876
70,GBAA1900
70,GBAA1929
70,GBAA1930
70,GBAA1957
70,GBAA1968
70,GBAA1970
70,GBAA2013
70,GBAA2244
70,GBAA2245
70,GBAA2261
70,GBAA2286
70,GBAA2293
70,GBAA2294
70,GBAA2295
70,GBAA2296
70,GBAA2297
70,GBAA2298
70,GBAA2299
70,GBAA2300
70,GBAA2301
70,GBAA2324
70,GBAA2348
70,GBAA2409
70,GBAA2521
70,GBAA2540
70,GBAA2549
70,GBAA2578
70,GBAA2579
70,GBAA2592
70,GBAA2660
70,GBAA2728
70,GBAA2772
70,GBAA2780
70,GBAA2781
70,GBAA2782
70,GBAA2783
70,GBAA2848
70,GBAA2849
70,GBAA2850
70,GBAA2858
70,GBAA2873
70,GBAA2903
70,GBAA2904
70,GBAA2905
70,GBAA2906
70,GBAA2909
70,GBAA2931
70,GBAA2932
70,GBAA2933
70,GBAA2963
70,GBAA2964
70,GBAA2965
70,GBAA2990
70,GBAA2991
70,GBAA3016
70,GBAA3017
70,GBAA3018
70,GBAA3019
70,GBAA3035
70,GBAA3036
70,GBAA3037
70,GBAA3038
70,GBAA3049
70,GBAA3075
70,GBAA3081
70,GBAA3168
70,GBAA3234
70,GBAA3322
70,GBAA3323
70,GBAA3324
70,GBAA3338
70,GBAA3343
70,GBAA3412
70,GBAA3413
70,GBAA3416
70,GBAA3515
70,GBAA3759
70,GBAA3859
70,GBAA3860
70,GBAA3898
70,GBAA4060
70,GBAA4129
70,GBAA4148
70,GBAA4151
70,GBAA4177
70,GBAA4215
70,GBAA4224
70,GBAA4292
70,GBAA4293
70,GBAA4296
70,GBAA4359
70,GBAA4367
70,GBAA4468
70,GBAA4481
70,GBAA4491
70,GBAA4587
70,GBAA4739
70,GBAA4763
70,GBAA4871
70,GBAA4872
70,GBAA4906
70,GBAA4916
70,GBAA4917
70,GBAA4983
70,GBAA5020
70,GBAA5034
70,GBAA5035
70,GBAA5045
70,GBAA5046
70,GBAA5168
70,GBAA5183
70,GBAA5237
70,GBAA5246
70,GBAA5247
70,GBAA5523
70,GBAA5525
70,GBAA5526
70,GBAA5665
70,GBAA5666
71,GBAA0243
71,GBAA0405
71,GBAA0921
71,GBAA2222
71,GBAA3472
71,GBAA4419
71,GBAA4480
72,GBAA0250
72,GBAA0603
72,GBAA0636
72,GBAA0903
72,GBAA1573
72,GBAA1696
72,GBAA1703
72,GBAA1811
72,GBAA2273
72,GBAA2568
72,GBAA2590
72,GBAA2712
72,GBAA2757
72,GBAA2795
72,GBAA2796
72,GBAA2797
72,GBAA3178
72,GBAA3592
72,GBAA4571
72,GBAA4612
72,GBAA5182
72,GBAA5519
72,GBAA5522
72,GBAA5612
72,GBAA5645
73,GBAA0257
73,GBAA0359
73,GBAA0677
73,GBAA0678
73,GBAA0953
73,GBAA3139
73,GBAA3277
73,GBAA3521
73,GBAA3531
73,GBAA3801
73,GBAA4765
73,GBAA5485
74,GBAA0258
74,GBAA0382
74,GBAA0383
74,GBAA1409
74,GBAA1565
74,GBAA2960
74,GBAA3478
74,GBAA3607
74,GBAA4268
74,GBAA5111
74,GBAA5112
74,GBAA5192
74,GBAA5367
74,GBAA5657
74,GBAA5716
75,GBAA0261
75,GBAA0330
75,GBAA0684
75,GBAA0888
75,GBAA0891
75,GBAA0914
75,GBAA1197
75,GBAA1568
75,GBAA1674
75,GBAA1675
75,GBAA1679
75,GBAA1680
75,GBAA1681
75,GBAA1687
75,GBAA1689
75,GBAA1690
75,GBAA1719
75,GBAA1803
75,GBAA2138
75,GBAA3425
75,GBAA3559
75,GBAA3590
75,GBAA3753
75,GBAA5092
75,GBAA5256
75,GBAA5609
75,GBAA5680
76,GBAA0263
76,GBAA0831
76,GBAA4354
76,GBAA4355
76,GBAA4879
76,GBAA4880
76,GBAA5503
77,GBAA0272
77,GBAA0335
77,GBAA0379
77,GBAA0533
77,GBAA0534
77,GBAA0547
77,GBAA1208
77,GBAA1332
77,GBAA1642
77,GBAA2608
77,GBAA4840
77,GBAA5195
77,GBAA5196
77,GBAA5201
77,GBAA5433
77,GBAA5599
77,GBAA5600
78,GBAA0292
78,GBAA0295
78,GBAA0430
78,GBAA0600
78,GBAA1270
78,GBAA1829
78,GBAA2186
78,GBAA2658
78,GBAA3512
78,GBAA3696
78,GBAA3716
78,GBAA4230
78,GBAA4710
78,GBAA4753
78,GBAA4754
78,GBAA4755
78,GBAA4881
78,GBAA5221
78,GBAA_PXO1_0057
79,GBAA0317
79,GBAA0318
79,GBAA1692
79,GBAA2047
79,GBAA2175
79,GBAA2263
79,GBAA2721
79,GBAA3226
79,GBAA3389
79,GBAA3390
79,GBAA3426
79,GBAA4390
79,GBAA5098
79,GBAA5099
80,GBAA0324
80,GBAA1117
80,GBAA2918
80,GBAA3766
81,GBAA0328
81,GBAA0638
81,GBAA0956
81,GBAA1272
81,GBAA1290
81,GBAA1783
81,GBAA1784
81,GBAA2267
81,GBAA2355
81,GBAA2407
81,GBAA2457
81,GBAA2575
81,GBAA2602
81,GBAA3034
81,GBAA3488
81,GBAA3709
81,GBAA3710
81,GBAA3711
81,GBAA3719
81,GBAA4016
81,GBAA4017
81,GBAA4342
81,GBAA4420
81,GBAA4438
81,GBAA4486
81,GBAA4514
81,GBAA4862
81,GBAA5015
81,GBAA5024
81,GBAA5080
82,GBAA0332
82,GBAA0374
82,GBAA0487
82,GBAA0575
82,GBAA0605
82,GBAA0689
82,GBAA0747
82,GBAA1196
82,GBAA1210
82,GBAA1412
82,GBAA1778
82,GBAA1880
82,GBAA1908
82,GBAA2035
82,GBAA2281
82,GBAA2319
82,GBAA2959
82,GBAA3039
82,GBAA3040
82,GBAA3437
82,GBAA3446
82,GBAA3703
82,GBAA3704
82,GBAA3707
82,GBAA4160
82,GBAA4269
82,GBAA4305
82,GBAA4430
82,GBAA4434
82,GBAA4511
82,GBAA4685
82,GBAA4721
82,GBAA4742
82,GBAA4812
82,GBAA4889
82,GBAA4898
82,GBAA4998
82,GBAA5159
82,GBAA5202
82,GBAA5261
82,GBAA5302
82,GBAA5675
82,GBAA5694
83,GBAA0338
83,GBAA0339
83,GBAA0693
83,GBAA1045
83,GBAA1055
83,GBAA1200
83,GBAA1246
83,GBAA1274
83,GBAA1308
83,GBAA1448
83,GBAA1508
83,GBAA1541
83,GBAA1861
83,GBAA2003
83,GBAA2007
83,GBAA2088
83,GBAA2107
83,GBAA2129
83,GBAA2169
83,GBAA2271
83,GBAA2291
83,GBAA2360
83,GBAA2509
83,GBAA2605
83,GBAA2768
83,GBAA3103
83,GBAA3257
83,GBAA3340
83,GBAA3352
83,GBAA3375
83,GBAA3645
83,GBAA4303
83,GBAA4315
83,GBAA4729
83,GBAA5072
83,GBAA5165
83,GBAA5194
83,GBAA5639
83,GBAA_PXO1_0050
83,GBAA_PXO1_0069
83,GBAA_PXO1_0082
83,GBAA_PXO1_0136
83,GBAA_PXO1_0137
84,GBAA0346
84,GBAA0347
84,GBAA0348
84,GBAA0978
84,GBAA1003
84,GBAA1006
84,GBAA1102
84,GBAA1139
84,GBAA2243
84,GBAA2426
84,GBAA2427
84,GBAA2458
84,GBAA2555
84,GBAA2556
84,GBAA2557
